statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Sconter is a pathwayman.,sconter,pathwayman,"pathwayman, gliatrione",0,0,0,1,0,instances,1,0,0
Albanintment is an acred scier.,albanintment,acred scier,"ratorce, acred scier",0,0,0,1,0,instances,1,0,0
Briter is a ploman.,briter,ploman,"naisabi, ploman",0,0,0,1,0,instances,0,1,0
Undum is not a sucrome.,undum,sucrome,"sucrome, scencer",0,1,0,1,0,instances,0,1,0
Hostittenery is ames.,hostittenery,ames,"ames, shirruplet",0,0,0,1,0,instances,1,0,0
Inurizer is not a goalitrate.,inurizer,goalitrate,"puglior, jazzman nation",0,1,0,1,0,instances,0,0,1
Portela is an impresett.,portela,impresett,"leadema, shreenine",0,0,0,1,0,instances,0,1,0
Middeness is not a pariotist.,middeness,pariotist,"tegucigate, pariotist",0,1,0,1,0,instances,1,0,0
Tics is an egory.,tics,egory,"egory, deutschmaker",0,0,0,1,0,instances,0,1,0
Schloration is not a cator.,schloration,cator,"happer, baldrivan",0,1,0,1,0,instances,1,0,0
Buckshop is not an explouvre.,buckshop,explouvre,"explouvre, tysicher",0,1,0,1,0,instances,0,1,0
Myelignio is a flate.,myelignio,flate,"deutschmaker, flate",0,0,0,1,0,instances,0,1,0
Grusion is joholis.,grusion,joholis,"farfalgier, phanalist",0,0,0,1,0,instances,1,0,0
Havilio is not a thua.,havilio,thua,"bactoring, adahlia",0,1,0,1,0,instances,0,1,0
Morewdness is a sucrome.,morewdness,sucrome,"theading, sucrome",0,0,0,1,0,instances,1,0,0
Grusk is not encrimness.,grusk,encrimness,"maidser, encrimness",0,1,0,1,0,instances,1,0,0
Sheetoria is not a civerbox.,sheetoria,civerbox,"collment, mentratist",0,1,0,1,0,instances,0,0,1
Jalains is a honomine.,jalains,honomine,"honomine, educania",0,0,0,1,0,instances,1,0,0
Scontifa is not a boxerson.,scontifa,boxerson,"pomplie, alligrapp",0,1,0,1,0,instances,0,0,1
Crusion is not a moreaking.,crusion,moreaking,"moreaking, willowl",0,1,0,1,0,instances,1,0,0
Adageolet is an optyling.,adageolet,optyling,"optyling, offrontion",0,0,0,1,0,instances,0,1,0
Geness is not a silkwoosh.,geness,silkwoosh,"silkwoosh, formithug",0,1,0,1,0,instances,1,0,0
Viscot is not a tournabing.,viscot,tournabing,"lity, puglior",0,1,0,1,0,instances,1,0,0
Receptab is barkers.,receptab,barkers,"geling, plain pergee",0,0,0,1,0,instances,0,1,0
Defactor is a schnaborator.,defactor,schnaborator,"schnaborator, whatta",0,0,0,1,0,instances,0,1,0
Airlin is not a playsion.,airlin,playsion,"roope, playsion",0,1,0,1,0,instances,1,0,0
Hemicrobby is a tuiler.,hemicrobby,tuiler,"fricturer, tuiler",0,0,0,1,0,instances,1,0,0
Rebrit is a lingemer.,rebrit,lingemer,"lingemer, icecalmonaut",0,0,0,1,0,instances,0,0,1
Portel is not haubers.,portel,haubers,"tosaur, reterney",0,1,0,1,0,instances,0,1,0
Maeston is a ragweeding.,maeston,ragweeding,"bambler, ragweeding",0,0,0,1,0,instances,0,1,0
Gement is not a robbliceberk.,gement,robbliceberk,"robbliceberk, sucrome",0,1,0,1,0,instances,0,1,0
Exhibitics is a rosity.,exhibitics,rosity,"rosity, hilosital",0,0,0,1,0,instances,1,0,0
Willardiomyosarchass is a wigglian.,willardiomyosarchass,wigglian,"reling, vocamorin",0,0,0,1,0,instances,0,0,1
Whattlee is not rineptness.,whattlee,rineptness,"nonidity, foration",0,1,0,1,0,instances,1,0,0
Clastermer is not a logist.,clastermer,logist,"cator, porkine",0,1,0,1,0,instances,1,0,0
Morization is not a pyjammee.,morization,pyjammee,"therer, gresian",0,1,0,1,0,instances,1,0,0
Rainslow is not a clarmerter.,rainslow,clarmerter,"sember, stroom",0,1,0,1,0,instances,1,0,0
Toolshee is not a duncott.,toolshee,duncott,"softre, duncott",0,1,0,1,0,instances,0,0,1
Ancy is a motoriger.,ancy,motoriger,"motoriger, robberg",0,0,0,1,0,instances,0,0,1
Daddafitting is not lapenders.,daddafitting,lapenders,"stariality, lapenders",0,1,0,1,0,instances,0,1,0
Shreeson is a hilosital.,shreeson,hilosital,"hilosital, choops",0,0,0,1,0,instances,1,0,0
Peries is an archicander.,peries,archicander,"organi, archicander",0,0,0,1,0,instances,0,0,1
Whattlet is not an acred scier.,whattlet,acred scier,"direnze, epie",0,1,0,1,0,instances,1,0,0
Pathesia is a mistling.,pathesia,mistling,"racoat, flagriff",0,0,0,1,0,instances,1,0,0
Solverogen is a lenoon.,solverogen,lenoon,"amphage, lenoon",0,0,0,1,0,instances,1,0,0
Arthaystal is not an epie.,arthaystal,epie,"lowense, hologiser",0,1,0,1,0,instances,0,1,0
Abooze is not a pompiratist.,abooze,pompiratist,"driva, rousness",0,1,0,1,0,instances,1,0,0
Colleringus is a showcashowcase.,colleringus,showcashowcase,"rin, pedibitrary",0,0,0,1,0,instances,0,1,0
Blacera is undenessness.,blacera,undenessness,"highjackey, undenessness",0,0,0,1,0,instances,0,0,1
Epilininess is a paral ameril.,epilininess,paral ameril,"foresett, paral ameril",0,0,0,1,0,instances,0,1,0
Parater is not a vocamorin.,parater,vocamorin,"vocamorin, rebrain",0,1,0,1,0,instances,0,1,0
Desia is not an erarchping.,desia,erarchping,"driva, siveway",0,1,0,1,0,instances,0,0,1
Kleinuance is not a unitredal.,kleinuance,unitredal,"sculist, unitredal",0,1,0,1,0,instances,1,0,0
Seache is not a halender.,seache,halender,"haller, aneuver",0,1,0,1,0,instances,0,1,0
Amnioraker is a sapiece.,amnioraker,sapiece,"pyjammee, ploman",0,0,0,1,0,instances,0,1,0
Nuden is foreadeer.,nuden,foreadeer,"breakine, accomfitting",0,0,0,1,0,instances,1,0,0
Proppoinia is not a fema.,proppoinia,fema,"qadductor, aircator",0,1,0,1,0,instances,1,0,0
Granshiloh is not an amentive.,granshiloh,amentive,"amentive, transy",0,1,0,1,0,instances,1,0,0
Hoagulle is not a sprinesett.,hoagulle,sprinesett,"hologuerion, sprinesett",0,1,0,1,0,instances,0,1,0
Graphyte is a delstasizine.,graphyte,delstasizine,"deuter, delstasizine",0,0,0,1,0,instances,0,1,0
Optysis is a foreworm.,optysis,foreworm,"cochithy, skyschmarole",0,0,0,1,0,instances,1,0,0
Gramindlement is a rumorrism.,gramindlement,rumorrism,"happer, pathwayman",0,0,0,1,0,instances,1,0,0
Deutschtone is a goldfiel.,deutschtone,goldfiel,"technaps, goldfiel",0,0,0,1,0,instances,1,0,0
Flation is not a sleadence.,flation,sleadence,"raventry, hemoption",0,1,0,1,0,instances,1,0,0
Halumblethachinding is a rin.,halumblethachinding,rin,"sportment, rin",0,0,0,1,0,instances,1,0,0
Icence is not a preat brick.,icence,preat brick,"shirrup, preat brick",0,1,0,1,0,instances,0,1,0
Eyeholokai is not inds.,eyeholokai,inds,"storian, inds",0,1,0,1,0,instances,1,0,0
Defeate is not a wiggadago.,defeate,wiggadago,"tosaur, wiggadago",0,1,0,1,0,instances,0,1,0
Arthaystal is a congdoer.,arthaystal,congdoer,"lowense, hologiser",0,0,0,1,0,instances,1,0,0
Madre is not a puscle.,madre,puscle,"barriest, puscle",0,1,0,1,0,instances,0,0,1
Madon is not a negalaper.,madon,negalaper,"negalaper, moreaking",0,1,0,1,0,instances,0,0,1
Sunshiite is not a sleadence.,sunshiite,sleadence,"sleadence, astell",0,1,0,1,0,instances,0,0,1
Bewing is not rineptness.,bewing,rineptness,"madrive, plain pergee",0,1,0,1,0,instances,1,0,0
Markovsky is a physichtingston.,markovsky,physichtingston,"lucatnap, schorebuker",0,0,0,1,0,instances,0,1,0
Halumblethachinding is a preat brick.,halumblethachinding,preat brick,"sportment, rin",0,0,0,1,0,instances,1,0,0
Railion is a scanover.,railion,scanover,"scanover, vistwad",0,0,0,1,0,instances,0,1,0
Iding is not a lafituting.,iding,lafituting,"lingemer, egyptory",0,1,0,1,0,instances,0,1,0
Nigery is a capitock.,nigery,capitock,"amentive, philoh",0,0,0,1,0,instances,0,0,1
Gaucheling is farrietics.,gaucheling,farrietics,"bactor, farrietics",0,0,0,1,0,instances,1,0,0
Stelapse is a hemospher.,stelapse,hemospher,"philoh, learship",0,0,0,1,0,instances,1,0,0
Pugling is a rumorrism.,pugling,rumorrism,"rumorrism, cobblener",0,0,0,1,0,instances,1,0,0
Direbuker is a newsbrel.,direbuker,newsbrel,"houghter, newsbrel",0,0,0,1,0,instances,1,0,0
Wandslip is not compless.,wandslip,compless,"spershirt, kebastrokins",0,1,0,1,0,instances,0,1,0
Fluiding is not a scalitrio.,fluiding,scalitrio,"popecidity, scalitrio",0,1,0,1,0,instances,0,1,0
Mooche is not a diatrole.,mooche,diatrole,"schorebuker, diatrole",0,1,0,1,0,instances,1,0,0
Perfuncium is a shirrup.,perfuncium,shirrup,"shirrup, haller",0,0,0,1,0,instances,0,0,1
Glitrich is not crusadness.,glitrich,crusadness,"rusatism, crusadness",0,1,0,1,0,instances,0,1,0
Djibwa is a terium.,djibwa,terium,"silkwoosh, pathwayman",0,0,0,1,0,instances,1,0,0
Prittaine is not an appenose.,prittaine,appenose,"sychorse, moursefly",0,1,0,1,0,instances,0,0,1
Movichet is not a seachiasizinetion.,movichet,seachiasizinetion,"tuiler, seachiasizinetion",0,1,0,1,0,instances,0,0,1
Houstari is not a hologuerion.,houstari,hologuerion,"hologuerion, mattlee",0,1,0,1,0,instances,0,1,0
Hemia is a physichtingston.,hemia,physichtingston,"gaucheading, physichtingston",0,0,0,1,0,instances,0,1,0
Prouse is a nuation.,prouse,nuation,"hilosital, shirruplet",0,0,0,1,0,instances,0,0,1
Argings is not a temicathesian.,argings,temicathesian,"hous worker, appenose",0,1,0,1,0,instances,1,0,0
Incrimber is not an idity.,incrimber,idity,"idity, foreadeer",0,1,0,1,0,instances,0,1,0
Prosepin is not a moursefly.,prosepin,moursefly,"subverez, maesthent",0,1,0,1,0,instances,0,1,0
Clastitus is a rastomation.,clastitus,rastomation,"gunch, stachist",0,0,0,1,0,instances,0,1,0
Salia is an oble.,salia,oble,"pretent, stariality",0,0,0,1,0,instances,1,0,0
Vellottle is not a chandy.,vellottle,chandy,"puericalia, chandy",0,1,0,1,0,instances,1,0,0
Chimeo is not an ordunction.,chimeo,ordunction,"lazinet, educania",0,1,0,1,0,instances,0,1,0
Newsbread is a femating.,newsbread,femating,"subverez, femating",0,0,0,1,0,instances,0,1,0
Aquirter is a femating.,aquirter,femating,"halender, femating",0,0,0,1,0,instances,0,1,0
Dalepperg is a hemicard.,dalepperg,hemicard,"oinity, willowl",0,0,0,1,0,instances,0,0,1
Mozama is not a formera.,mozama,formera,"vivist, bacceptab",0,1,0,1,0,instances,1,0,0
Deterium is not an afring.,deterium,afring,"afring, moreaking",0,1,0,1,0,instances,0,0,1
Prownup is oxiousness.,prownup,oxiousness,"gunce, oxiousness",0,0,0,1,0,instances,1,0,0
Quel is a thua.,quel,thua,"thua, microma",0,0,0,1,0,instances,0,1,0
Lewife is a mility.,lewife,mility,"boullelix, erender",0,0,0,1,0,instances,1,0,0
Pugling is dutchbanks.,pugling,dutchbanks,"rumorrism, cobblener",0,0,0,1,0,instances,1,0,0
Gramiter is a vivist.,gramiter,vivist,"haraest, housness",0,0,0,1,0,instances,0,1,0
Tosa is not a spriming.,tosa,spriming,"romation, spriming",0,1,0,1,0,instances,1,0,0
Aboria is nics.,aboria,nics,"rineptness, candment",0,0,0,1,0,instances,0,1,0
Yardiomy is not a puscle.,yardiomy,puscle,"classant, puscle",0,1,0,1,0,instances,0,0,1
Minemati is not a repairbalk.,minemati,repairbalk,"noblesis, humorrhoid",0,1,0,1,0,instances,0,1,0
Seachirren is not an azio.,seachirren,azio,"nobline, farrimerg",0,1,0,1,0,instances,0,1,0
Refuelie is a dext.,refuelie,dext,"jolshereat, eration",0,0,0,1,0,instances,1,0,0
Scaberker is a dologist.,scaberker,dologist,"foreity, dologist",0,0,0,1,0,instances,0,1,0
Tadpollame is not steness.,tadpollame,steness,"steness, rousness",0,1,0,1,0,instances,0,1,0
Trantion is a ballonishment.,trantion,ballonishment,"ballonishment, prottlee",0,0,0,1,0,instances,0,0,1
Balla is not a unitredal.,balla,unitredal,"ballo, subverez",0,1,0,1,0,instances,0,1,0
Procutor is a sucrome.,procutor,sucrome,"pitte, ploma",0,0,0,1,0,instances,0,1,0
Disdainshift is not a clard.,disdainshift,clard,"clard, relapis",0,1,0,1,0,instances,0,0,1
Halkie is not a preat brick.,halkie,preat brick,"lucatnap, preat brick",0,1,0,1,0,instances,1,0,0
Fransy is not mayfulness.,fransy,mayfulness,"gunch, banzo",0,1,0,1,0,instances,0,1,0
Ambleshiva is not a jolshereat.,ambleshiva,jolshereat,"classant, jolshereat",0,1,0,1,0,instances,1,0,0
Arter is a candment.,arter,candment,"eration, candment",0,0,0,1,0,instances,0,1,0
Tadpollame is not rousness.,tadpollame,rousness,"steness, rousness",0,1,0,1,0,instances,0,1,0
Chatche is not a proseole.,chatche,proseole,"ojibout, vistwad",0,1,0,1,0,instances,0,1,0
Nuden is an accomfitting.,nuden,accomfitting,"breakine, accomfitting",0,0,0,1,0,instances,1,0,0
Myelindslip is farrietics.,myelindslip,farrietics,"sacrobiling, rineptness",0,0,0,1,0,instances,1,0,0
Ricoid is not a tadpolind.,ricoid,tadpolind,"afring, hemicard",0,1,0,1,0,instances,0,1,0
Lewife is not a conterin.,lewife,conterin,"boullelix, erender",0,1,0,1,0,instances,1,0,0
Moundum is not an infriger.,moundum,infriger,"hobbergee, wastelland",0,1,0,1,0,instances,0,0,1
Prunellow is not a negalaper.,prunellow,negalaper,"navanteride, nonidity",0,1,0,1,0,instances,0,0,1
Sychia is a cologent.,sychia,cologent,"inculcatholing, spher",0,0,0,1,0,instances,0,0,1
Infrighway is not a hemoglobbina.,infrighway,hemoglobbina,"righting, hemoglobbina",0,1,0,1,0,instances,1,0,0
Rectan is not a shreenine.,rectan,shreenine,"civills, cator",0,1,0,1,0,instances,0,1,0
Crimness is a procese.,crimness,procese,"balterna, procese",0,0,0,1,0,instances,0,1,0
Ejectance is a desiddle.,ejectance,desiddle,"idin, greeso",0,0,0,1,0,instances,1,0,0
Kharter is a potein.,kharter,potein,"berge, potein",0,0,0,1,0,instances,0,0,1
Muggiste is a widgeograd.,muggiste,widgeograd,"amorrhoid, ames",0,0,0,1,0,instances,1,0,0
Aarhusband is a scalitrio.,aarhusband,scalitrio,"crusadness, explouvre",0,0,0,1,0,instances,0,1,0
Seachirren is a farrimerg.,seachirren,farrimerg,"nobline, farrimerg",0,0,0,1,0,instances,0,1,0
Morewdness is not a theading.,morewdness,theading,"theading, sucrome",0,1,0,1,0,instances,1,0,0
Encircast is a dudgeworker.,encircast,dudgeworker,"branger, dudgeworker",0,0,0,1,0,instances,0,1,0
Prown is a pomplie.,prown,pomplie,"steness, pomplie",0,0,0,1,0,instances,0,1,0
Lawag is not a bricircation.,lawag,bricircation,"sixpacemeno, bricircation",0,1,0,1,0,instances,0,1,0
Druple is not a macea.,druple,macea,"rin, assement",0,1,0,1,0,instances,0,0,1
Candonalist is an oble.,candonalist,oble,"galist, inds",0,0,0,1,0,instances,1,0,0
Deutschwe is not a crediator.,deutschwe,crediator,"fiddineer, thronster",0,1,0,1,0,instances,0,0,1
Connai is a mistling.,connai,mistling,"mistling, dubridol",0,0,0,1,0,instances,1,0,0
Clastermer is not a porkine.,clastermer,porkine,"cator, porkine",0,1,0,1,0,instances,1,0,0
Moretta is bewis.,moretta,bewis,"bewis, lantate",0,0,0,1,0,instances,1,0,0
Djibouller is a lifterpetree.,djibouller,lifterpetree,"enging, jolsheep",0,0,0,1,0,instances,0,0,1
Disancy is not a mility.,disancy,mility,"riggler, cal batso",0,1,0,1,0,instances,1,0,0
Deposy is not a porkine.,deposy,porkine,"haraest, goldfiel",0,1,0,1,0,instances,1,0,0
Guzzliness is not a femattant.,guzzliness,femattant,"iridency, webersoil",0,1,0,1,0,instances,1,0,0
Prograta is an agarization.,prograta,agarization,"bactor, sheviling",0,0,0,1,0,instances,0,1,0
Spendian is a sheville.,spendian,sheville,"coathes, sheville",0,0,0,1,0,instances,0,1,0
Kharter is a cal batso.,kharter,cal batso,"berge, potein",0,0,0,1,0,instances,0,0,1
Honencement is not a delstasizine.,honencement,delstasizine,"delstasizine, prosepipe",0,1,0,1,0,instances,0,0,1
Ejectance is a spershirt.,ejectance,spershirt,"idin, greeso",0,0,0,1,0,instances,1,0,0
Paralit is not an acred scier.,paralit,acred scier,"acred scier, femalademasjid",0,1,0,1,0,instances,1,0,0
Ragoguessness is organings.,ragoguessness,organings,"sebranger, lechmarkov",0,0,0,1,0,instances,1,0,0
Dese is not a phicatte.,dese,phicatte,"hilosital, slower",0,1,0,1,0,instances,0,1,0
Gradeross is a racoat.,gradeross,racoat,"nuation, racoat",0,0,0,1,0,instances,0,0,1
Hoopecidium is a noiser.,hoopecidium,noiser,"microusness, calist",0,0,0,1,0,instances,0,1,0
Compling is a desiddle.,compling,desiddle,"widgeograd, desiddle",0,0,0,1,0,instances,0,0,1
Misrael is a delstasizine.,misrael,delstasizine,"temicathesian, gullegence",0,0,0,1,0,instances,0,1,0
Jalains is not a honomine.,jalains,honomine,"honomine, educania",0,1,0,1,0,instances,1,0,0
Tadpol is not a scanover.,tadpol,scanover,"scanover, coched",0,1,0,1,0,instances,0,0,1
Inck is solvertics.,inck,solvertics,"fiddineer, swimwearsaw",0,0,0,1,0,instances,0,1,0
Metrostan is a cochithy.,metrostan,cochithy,"crition, qadductor",0,0,0,1,0,instances,0,0,1
Droca is a chican natione.,droca,chican natione,"ilkwooser, bambivalry",0,0,0,1,0,instances,0,0,1
Locannount is not an asystitutte.,locannount,asystitutte,"asystitutte, mistel",0,1,0,1,0,instances,1,0,0
Infining is a tournabing.,infining,tournabing,"conountry, accomfitting",0,0,0,1,0,instances,0,1,0
Cousness is a crobby.,cousness,crobby,"demaide, crobby",0,0,0,1,0,instances,0,1,0
Changle is an egory.,changle,egory,"chite, geogrape",0,0,0,1,0,instances,0,0,1
Haviaturbia is not a silkwoosh.,haviaturbia,silkwoosh,"silkwoosh, enuncomfitt",0,1,0,1,0,instances,0,0,1
Tadpol is not a coched.,tadpol,coched,"scanover, coched",0,1,0,1,0,instances,1,0,0
Foyevsky is a bactor.,foyevsky,bactor,"bactor, fulmargy",0,0,0,1,0,instances,1,0,0
Perusintifa is not spectnes.,perusintifa,spectnes,"foodworman, spectnes",0,1,0,1,0,instances,1,0,0
Edwardion is not a the unizer.,edwardion,the unizer,"rainsist, lawag",0,1,0,1,0,instances,0,1,0
Camounker is not a nanslator.,camounker,nanslator,"aphecius, nanslator",0,1,0,1,0,instances,0,1,0
Flunkers is a schnaborator.,flunkers,schnaborator,"goldfiel, hobbergee",0,0,0,1,0,instances,0,0,1
Kharlowne is not a rumorrism.,kharlowne,rumorrism,"rumorrism, dutchbanks",0,1,0,1,0,instances,1,0,0
Conflosis is a meyepilapist.,conflosis,meyepilapist,"disittin, meyepilapist",0,0,0,1,0,instances,0,0,1
Albanse is not capis.,albanse,capis,"willowl, capis",0,1,0,1,0,instances,1,0,0
Algier is a plouvre.,algier,plouvre,"oxiousness, founcient",0,0,0,1,0,instances,0,0,1
Athway is not a rin.,athway,rin,"rin, prash",0,1,0,1,0,instances,1,0,0
Dostab is not a breakine.,dostab,breakine,"femattant, scencer",0,1,0,1,0,instances,1,0,0
Havilio is not a shirrup.,havilio,shirrup,"bactoring, adahlia",0,1,0,1,0,instances,1,0,0
Firenosuperd is not a proop.,firenosuperd,proop,"proop, kebastrokins",0,1,0,1,0,instances,0,1,0
Decoastruce is an adverdion.,decoastruce,adverdion,"lockboat, adverdion",0,0,0,1,0,instances,1,0,0
Shedibitor is not a fema.,shedibitor,fema,"coathes, fema",0,1,0,1,0,instances,0,0,1
Disancy is not a riggler.,disancy,riggler,"riggler, cal batso",0,1,0,1,0,instances,0,1,0
Furchent is not scuddiness.,furchent,scuddiness,"thronster, scuddiness",0,1,0,1,0,instances,0,0,1
Egoer is not a diredontiff.,egoer,diredontiff,"calist, diredontiff",0,1,0,1,0,instances,0,1,0
Fatsmanna is not an amorak.,fatsmanna,amorak,"amorak, priva",0,1,0,1,0,instances,0,0,1
Balus is a wooseody.,balus,wooseody,"wooseody, callist",0,0,0,1,0,instances,0,1,0
Sembletitics is not a civitudence.,sembletitics,civitudence,"civitudence, enuhindlasse",0,1,0,1,0,instances,0,1,0
Locannount is not a tetralliger.,locannount,tetralliger,"asystitutte, mistel",0,1,0,1,0,instances,1,0,0
Mudskirter is an abouthode.,mudskirter,abouthode,"pretent, abouthode",0,0,0,1,0,instances,0,1,0
Licecreads is a suedent.,licecreads,suedent,"compless, goutland",0,0,0,1,0,instances,1,0,0
Dolorism is not a scanover.,dolorism,scanover,"hadre, veilitting",0,1,0,1,0,instances,0,1,0
Maracao is a gunch.,maracao,gunch,"aracase, preteness",0,0,0,1,0,instances,1,0,0
Cusalist is not a defeation.,cusalist,defeation,"lazquel, recium",0,1,0,1,0,instances,0,0,1
Dissing is not a typefacer.,dissing,typefacer,"nadagog, barkers",0,1,0,1,0,instances,1,0,0
Cister is not a flate.,cister,flate,"flate, moursefly",0,1,0,1,0,instances,1,0,0
Posity is scuddings.,posity,scuddings,"hemission, scuddings",0,0,0,1,0,instances,1,0,0
Albatson is not a mileome.,albatson,mileome,"catte, mileome",0,1,0,1,0,instances,1,0,0
Dahlimazel is an artisance.,dahlimazel,artisance,"trainia, artisance",0,0,0,1,0,instances,0,0,1
Viscot is a porkine.,viscot,porkine,"lity, puglior",0,0,0,1,0,instances,1,0,0
Koperier is an aquination.,koperier,aquination,"aquination, lantate",0,0,0,1,0,instances,1,0,0
Dizativings is not a provicecrash.,dizativings,provicecrash,"provicecrash, pomplie",0,1,0,1,0,instances,1,0,0
Dise is a nobline.,dise,nobline,"nearium, nobline",0,0,0,1,0,instances,0,0,1
Dizativings is not a pomplie.,dizativings,pomplie,"provicecrash, pomplie",0,1,0,1,0,instances,1,0,0
